Time,Demand
2018,01,2474
2018,01,2454
2018,01,2459
2018,01,2509
2018,01,2625
2018,01,2814
2018,01,3017
2018,01,3150
2018,01,3206
2018,01,3222
2018,01,2974
2018,01,2706
2018,01,2524
2018,01,2458
2018,01,2413
2018,01,2456
2018,01,2578
2018,01,2734
2018,01,2960
2018,01,3149
2018,01,3167
2018,01,3027
2018,01,2761
2018,01,2545
2018,01,2441
2018,01,2407
2018,01,2422
2018,01,2459
2018,01,2559
2018,01,2729
2018,01,2882
2018,01,2979
2018,01,3044
2018,01,3078
2018,01,2861
2018,01,2612
2018,01,2436
2018,01,2306
2018,01,2270
2018,01,2291
2018,01,2388
2018,01,2519
2018,01,2693
2018,01,2837
2018,01,2877
2018,01,2749
2018,01,2593
2018,01,2487
2018,01,2449
2018,01,2433
2018,01,2465
2018,01,2500
2018,01,2600
2018,01,2769
2018,01,2882
2018,01,2963
2018,01,3022
2018,01,3071
2018,01,2867
2018,01,2623
2018,01,2450
2018,01,2366
2018,01,2327
2018,01,2381
2018,01,2473
2018,01,2612
2018,01,2806
2018,01,2999
2018,01,3036
2018,01,2905
2018,01,2716
2018,01,2588
2018,01,2526
2018,01,2516
2018,01,2528
2018,01,2580
2018,01,2687
2018,01,2849
2018,01,2972
2018,01,3055
2018,01,3097
2018,01,3111
2018,01,2901
2018,01,2667
2018,01,2508
2018,01,2433
2018,01,2411
2018,01,2451
2018,01,2574
2018,01,2803
2018,01,2964
2018,01,3254
2018,01,3431
2018,01,3308
2018,01,2951
2018,01,2687
2018,01,2562
2018,01,2535
2018,01,2538
2018,01,2579
2018,01,2695
2018,01,2872
2018,01,3074
2018,01,3196
2018,01,3227
2018,01,3222
2018,01,2968
2018,01,2707
2018,01,2526
2018,01,2453
2018,01,2422
2018,01,2488
2018,01,2560
2018,01,2719
2018,01,2944
2018,01,3239
2018,01,3430
2018,01,3289
2018,01,2923
2018,01,2646
2018,01,2534
2018,01,2495
2018,01,2518
2018,01,2556
2018,01,2668
2018,01,2870
2018,01,3087
2018,01,3204
2018,01,3275
2018,01,3282
2018,01,3087
2018,01,2832
2018,01,2688
2018,01,2590
2018,01,2561
2018,01,2616
2018,01,2694
2018,01,2848
2018,01,2998
2018,01,3128
2018,01,3201
2018,01,3056
2018,01,2732
2018,01,2498
2018,01,2409
2018,01,2376
2018,01,2416
2018,01,2506
2018,01,2628
2018,01,2848
2018,01,3054
2018,01,3165
2018,01,3229
2018,01,3253
2018,01,3079
2018,01,2868
2018,01,2782
2018,01,2724
2018,01,2595
2018,01,2585
2018,01,2652
2018,01,2716
2018,01,2863
2018,01,3047
2018,01,3157
2018,01,3040
2018,01,2721
2018,01,2502
2018,01,2408
2018,01,2396
2018,01,2426
2018,01,2479
2018,01,2611
2018,01,2815
2018,01,3005
2018,01,3137
2018,01,3219
2018,01,3243
2018,01,3084
2018,01,2843
2018,01,2740
2018,01,2626
2018,01,2644
2018,01,2696
2018,01,2777
2018,01,2914
2018,01,3027
2018,01,3106
2018,01,3193
2018,01,3059
2018,01,2740
2018,01,2503
2018,01,2379
2018,01,2354
2018,01,2372
2018,01,2416
2018,01,2524
2018,01,2713
2018,01,2910
2018,01,3027
2018,01,3122
2018,01,3136
2018,01,2942
2018,01,2691
2018,01,2560
2018,01,2475
2018,01,2392
2018,01,2345
2018,01,2398
2018,01,2473
2018,01,2608
2018,01,2704
2018,01,2711
2018,01,2583
2018,01,2452
2018,01,2372
2018,01,2334
2018,01,2341
2018,01,2398
2018,01,2484
2018,01,2602
2018,01,2758
2018,01,2885
2018,01,2976
2018,01,3046
2018,01,3105
2018,01,2969
2018,01,2738
2018,01,2618
2018,01,2498
2018,01,2522
2018,01,2565
2018,01,2664
2018,01,2722
2018,01,2797
2018,01,2926
2018,01,2927
2018,01,2793
2018,01,2645
2018,01,2523
2018,01,2480
2018,01,2465
2018,01,2515
2018,01,2569
2018,01,2685
2018,01,2854
2018,01,2983
2018,01,3063
2018,01,3116
2018,01,3152
2018,01,2999
2018,01,2765
2018,01,2614
2018,01,2536
2018,01,2500
2018,01,2520
2018,01,2607
2018,01,2756
2018,01,2954
2018,01,3188
2018,01,3274
2018,01,3127
2018,01,2833
2018,01,2604
2018,01,2508
2018,01,2467
2018,01,2498
2018,01,2560
2018,01,2666
2018,01,2842
2018,01,3031
2018,01,3135
2018,01,3190
2018,01,3223
2018,01,3033
2018,01,2786
2018,01,2636
2018,01,2538
2018,01,2504
2018,01,2525
2018,01,2598
2018,01,2678
2018,01,2865
2018,01,3096
2018,01,3146
2018,01,2988
2018,01,2712
2018,01,2529
2018,01,2427
2018,01,2429
2018,01,2461
2018,01,2537
2018,01,2669
2018,01,2849
2018,01,3069
2018,01,3179
2018,01,3244
2018,01,3290
2018,01,3108
2018,01,2855
2018,01,2742
2018,01,2707
2018,01,2645
2018,01,2607
2018,01,2682
2018,01,2898
2018,01,3043
2018,01,3185
2018,01,3291
2018,01,3176
2018,01,2917
2018,01,2700
2018,01,2600
2018,01,2563
2018,01,2572
2018,01,2620
2018,01,2738
2018,01,2931
2018,01,3104
2018,01,3202
2018,01,3232
2018,01,3264
2018,01,3032
2018,01,2743
2018,01,2596
2018,01,2525
2018,01,2512
2018,01,2570
2018,01,2713
2018,01,2920
2018,01,3081
2018,01,3279
2018,01,3318
2018,01,3152
2018,01,2886
2018,01,2669
2018,01,2548
2018,01,2501
2018,01,2511
2018,01,2551
2018,01,2638
2018,01,2804
2018,01,2947
2018,01,3032
2018,01,3073
2018,01,3096
2018,01,2877
2018,01,2554
2018,01,2382
2018,01,2288
2018,01,2289
2018,01,2353
2018,01,2467
2018,01,2626
2018,01,2822
2018,01,3014
2018,01,3090
2018,01,3010
2018,01,2898
2018,01,2777
2018,01,2728
2018,01,2692
2018,01,2743
2018,01,2775
2018,01,2836
2018,01,2919
2018,01,2985
2018,01,3044
2018,01,3126
2018,01,3191
2018,01,3004
2018,01,2710
2017,03,2759
2017,03,2717
2017,03,2646
2017,03,2595
2017,03,2609
2017,03,2665
2017,03,2723
2017,03,2815
2017,03,2934
2017,03,2932
2017,03,2720
2017,03,2536
2017,03,2460
2017,03,2452
2017,03,2495
2017,03,2624
2017,03,2780
2017,03,3082
2017,03,3400
2017,03,3553
2017,03,3548
2017,03,3438
2017,03,3380
2017,03,3218
2017,03,3056
2017,03,2881
2017,03,2753
2017,03,2689
2017,03,2640
2017,03,2647
2017,03,2694
2017,03,2771
2017,03,2907
2017,03,2911
2017,03,2692
2017,03,2498
2017,03,2408
2017,03,2424
2017,03,2473
2017,03,2580
2017,03,2750
2017,03,3007
2017,03,3287
2017,03,3450
2017,03,3539
2017,03,3368
2017,03,3311
2017,03,3143
2017,03,2951
2017,03,2819
2017,03,2696
2017,03,2627
2017,03,2622
2017,03,2633
2017,03,2691
2017,03,2801
2017,03,2919
2017,03,2936
2017,03,2723
2017,03,2514
2017,03,2432
2017,03,2437
2017,03,2476
2017,03,2556
2017,03,2698
2017,03,2948
2017,03,3210
2017,03,3376
2017,03,3410
2017,03,3228
2017,03,3097
2017,03,2935
2017,03,2775
2017,03,2649
2017,03,2598
2017,03,2563
2017,03,2497
2017,03,2622
2017,03,2075
2017,03,2810
2017,03,2927
2017,03,2944
2017,03,2701
2017,03,2500
2017,03,2412
2017,03,2411
2017,03,2470
2017,03,2553
2017,03,2710
2017,03,2960
2017,03,3257
2017,03,3414
2017,03,3474
2017,03,3311
2017,03,3201
2017,03,3031
2017,03,2874
2017,03,2775
2017,03,2694
2017,03,2648
2017,03,2681
2017,03,2718
2017,03,2748
2017,03,2790
2017,03,2880
2017,03,2884
2017,03,2635
2017,03,2440
2017,03,2352
2017,03,2343
2017,03,2396
2017,03,2480
2017,03,2620
2017,03,2874
2017,03,3128
2017,03,3300
2017,03,3370
2017,03,3212
2017,03,3040
2017,03,2840
2017,03,2646
2017,03,2520
2017,03,2435
2017,03,2376
2017,03,2368
2017,03,2391
2017,03,2422
2017,03,2480
2017,03,2486
2017,03,2469
2017,03,2426
2017,03,2361
2017,03,2351
2017,03,2383
2017,03,2444
2017,03,2534
2017,03,2665
2017,03,2861
2017,03,3046
2017,03,3155
2017,03,3210
2017,03,3078
2017,03,2954
2017,03,2789
2017,03,2642
2017,03,2538
2017,03,2490
2017,03,2457
2017,03,2424
2017,03,2486
2017,03,2601
2017,03,2688
2017,03,2652
2017,03,2565
2017,03,2482
2017,03,2404
2017,03,2373
2017,03,2395
2017,03,2454
2017,03,2535
2017,03,2673
2017,03,2876
2017,03,3067
2017,03,3183
2017,03,3250
2017,03,3105
2017,03,2982
2017,03,2818
2017,03,2665
2017,03,2249
2017,03,2486
2017,03,2476
2017,03,2501
2017,03,2589
2017,03,2674
2017,03,2789
2017,03,2952
2017,03,2964
2017,03,2710
2017,03,2513
2017,03,2426
2017,03,2428
2017,03,2476
2017,03,2557
2017,03,2673
2017,03,2891
2017,03,3127
2017,03,3258
2017,03,3296
2017,03,3102
2017,03,2943
2017,03,2864
2017,03,2748
2017,03,2622
2017,03,2654
2017,03,2657
2017,03,2702
2017,03,2737
2017,03,2805
2017,03,2917
2017,03,3014
2017,03,2967
2017,03,2726
2017,03,2551
2017,03,2503
2017,03,2497
2017,03,2548
2017,03,2614
2017,03,2776
2017,03,3025
2017,03,3267
2017,03,3493
2017,03,3580
2017,03,3454
2017,03,3344
2017,03,3256
2017,03,3172
2017,03,3161
2017,03,3072
2017,03,2989
2017,03,2953
2017,03,2913
2017,03,2927
2017,03,2932
2017,03,2959
2017,03,2931
2017,03,2723
2017,03,2546
2017,03,2499
2017,03,2522
2017,03,2599
2017,03,2744
2017,03,2946
2017,03,3247
2017,03,3584
2017,03,3837
2017,03,3989
2017,03,3922
2017,03,3952
2017,03,3848
2017,03,3669
2017,03,3459
2017,03,3292
2017,03,3131
2017,03,3050
2017,03,2988
2017,03,2945
2017,03,2939
2017,03,2981
2017,03,2954
2017,03,2742
2017,03,2568
2017,03,2506
2017,03,2546
2017,03,2637
2017,03,2790
2017,03,3011
2017,03,3356
2017,03,3706
2017,03,3952
2017,03,4141
2017,03,4134
2017,03,4138
2017,03,3993
2017,03,3858
2017,03,3683
2017,03,3463
2017,03,3261
2017,03,3143
2017,03,3027
2017,03,2958
2017,03,2925
2017,03,2960
2017,03,2912
2017,03,2721
2017,03,2534
2017,03,2478
2017,03,2509
2017,03,2583
2017,03,2715
2017,03,2904
2017,03,3218
2017,03,3547
2017,03,3803
2017,03,3997
2017,03,4025
2017,03,4027
2017,03,3893
2017,03,3672
2017,03,3429
2017,03,3199
2017,03,2998
2017,03,2811
2017,03,2700
2017,03,2619
2017,03,2565
2017,03,2505
2017,03,2483
2017,03,2439
2017,03,2391
2017,03,2410
2017,03,2467
2017,03,2559
2017,03,2705
2017,03,2904
2017,03,3165
2017,03,3419
2017,03,3641
2017,03,3810
2017,03,3869
2017,03,3885
2017,03,3761
2017,03,3557
2017,03,3323
2017,03,3128
2017,03,2973
2017,03,2859
2017,03,2747
2017,03,2707
2017,03,2652
2017,03,2610
2017,03,2584
2017,03,2506
2017,03,2444
2017,03,2454
2017,03,2508
2017,03,2601
2017,03,2718
2017,03,2929
2017,03,3197
2017,03,3444
2017,03,3652
2017,03,3805
2017,03,3799
2017,03,3829
2017,03,3729
2017,03,3573
2017,03,3404
2017,03,3232
2017,03,3061
2017,03,2951
2017,03,2811
2017,03,2829
2017,03,2859
2017,03,2939
2017,03,2913
2017,03,2694
2017,03,2520
2017,03,2460
2017,03,2496
2017,03,2564
2017,03,2709
2017,03,2894
2017,03,3179
2017,03,3468
2017,03,3690
2017,03,3844
2017,03,3811
2017,03,3771
2017,03,3633
2017,03,3459
2017,03,3245
2017,03,3078
2017,03,2938
2017,03,2865
2017,03,2819
2017,03,2805
2017,03,2850
2017,03,2910
2017,03,2899
2017,03,2638
2017,03,2502
2017,03,2430
2017,03,2457
2017,03,2526
2017,03,2611
2017,03,2784
2017,03,3072
2017,03,3364
2017,03,3559
2017,03,3678
2017,03,3593
2017,03,3559
2017,03,3491
2017,03,3316
2017,03,3158
2017,03,3055
2017,03,2890
2017,03,2828
2017,03,2811
2017,03,2824
2017,03,2880
2017,03,2934
2017,03,2897
2017,03,2675
2017,03,2502
2017,03,2441
2017,03,2467
2017,03,2542
2017,03,2665
2017,03,2855
2017,03,3154
2017,03,3465
2017,03,3700
2017,03,3847
2017,03,3837
2017,03,3785
2017,03,3622
2017,03,3421
2017,03,3229
2017,03,3043
2017,03,2905
2017,03,2781
2017,03,2799
2017,03,2785
2017,03,2854
2017,03,2919
2017,03,2897
2017,03,2675
2017,03,2505
2017,03,2448
2017,03,2458
2017,03,2539
2017,03,2631
2017,03,2810
2017,03,3084
2017,03,3378
2017,03,3593
2017,03,3728
2017,03,3671
2017,03,3614
2017,03,3460
2017,03,3263
2017,03,3089
2017,03,2951
2017,03,2845
2017,03,2777
2017,03,2765
2017,03,2778
2017,03,2831
2017,03,2893
2017,03,2842
2017,03,2621
2017,03,2428
2017,03,2357
2017,03,2352
2017,03,2417
2017,03,2500
2017,03,2644
2017,03,2903
2017,03,3160
2017,03,3343
2017,03,3455
2017,03,3362
2017,03,3242
2017,03,3054
2017,03,2873
2017,03,2699
2017,03,2587
2017,03,2496
2017,03,2445
2017,03,2442
2017,03,2447
2017,03,2480
2017,03,2468
2017,03,2441
2017,03,2362
2017,03,2319
2017,03,2313
2017,03,2344
2017,03,2406
2017,03,2511
2017,03,2663
2017,03,2872
2017,03,3071
2017,03,3200
2017,03,3315
2017,03,3253
2017,03,3156
2017,03,2994
2017,03,2824
2017,03,2682
2017,03,2581
2017,03,2524
2017,03,2515
2017,03,2522
2017,03,2572
2017,03,2637
2017,03,2601
2017,03,2551
2017,03,2433
2017,03,2343
2017,03,2338
2017,03,2357
2017,03,2426
2017,03,2530
2017,03,2692
2017,03,2925
2017,03,3112
2017,03,3234
2017,03,3337
2017,03,3282
2017,03,3161
2017,03,3038
2017,03,2889
2017,03,2755
2017,03,2658
2017,03,2608
2017,03,2602
2017,03,2645
2017,03,2719
2017,03,2838
2017,03,2984
2017,03,2945
2017,03,2664
2017,03,2468
2017,03,2381
2017,03,2383
2017,03,2411
2017,03,2504
2017,03,2636
2017,03,2874
2017,03,3131
2017,03,3282
2017,03,3366
2017,03,3233
2017,03,3061
2017,03,2863
2017,03,2730
2017,03,2618
2017,03,2523
2017,03,2503
2017,03,2513
2017,03,2600
2017,03,2694
2017,03,2860
2017,03,3040
2017,03,3032
2017,03,2701
2017,03,2464
2017,03,2368
2017,03,2362
2017,03,2395
2017,03,2476
2017,03,2609
2017,03,2846
2017,03,3090
2017,03,3226
2017,03,3276
2017,03,3130
2017,03,2958
2017,03,2768
2017,03,2624
2017,03,2520
2017,03,2463
2017,03,2444
2017,03,2484
2017,03,2597
2017,03,2748
2017,03,2991
2017,03,3227
2017,03,3207
2017,03,2879
2017,03,2595
2017,03,2485
2017,03,2466
2017,03,2466
2017,03,2511
2017,03,2633
2017,03,2835
2017,03,3053
2017,03,3198
2017,03,3247
2017,03,3052
2017,03,2830
2017,03,2660
2017,03,2481
2017,03,2432
2017,03,2416
2017,03,2446
2017,03,2513
2017,03,2655
2017,03,2843
2017,03,3139
2017,03,3417
2017,03,3412
2017,03,3052
2017,03,2761
2017,03,2627
2017,03,2594
2017,03,2586
2017,03,2631
2017,03,2734
2017,03,2923
2017,03,3143
2017,03,3257
2017,03,3275
2017,03,3088
2017,03,2793
2017,03,2575
2017,03,2428
2017,03,2397
2017,03,2381
2017,03,2430
2017,03,2524
2017,03,2649
2017,03,2811
2017,03,3041
2017,03,3244
2017,03,3192
2017,03,2853
2017,03,2580
2017,03,2484
2017,03,2435
2017,03,2448
2017,03,2499
2017,03,2611
2017,03,2812
2017,03,3022
2017,03,3149
2017,03,3174
2017,03,2990
2017,03,2749
2017,03,2594
2017,03,2536
2017,03,2509
2017,03,2512
2017,03,2562
2017,03,2633
2017,03,2658
2017,03,2702
2017,03,2677
2017,03,2592
2017,03,2531
2017,03,2409
2017,03,2351
2017,03,2339
2017,03,2356
2017,03,2402
2017,03,2483
2017,03,2603
2017,03,2782
2017,03,2934
2017,03,3025
2017,03,3087
2017,03,3018
2017,03,2786
2017,03,2608
2017,03,2481
2017,03,2354
2017,03,2379
2017,03,2391
2017,03,2477
2017,03,2601
2017,03,2636
2017,03,2784
2017,03,2826
2017,03,2763
2017,03,2577
2017,03,2461
2017,03,2414
2017,03,2403
2017,03,2456
2017,03,2528
2017,03,2643
2017,03,2832
2017,03,2999
2017,03,3111
2017,03,3143
2017,03,3021
2017,03,2824
2017,03,2701
2017,03,2612
2017,03,2551
2017,03,2571
2017,03,2577
2017,03,2615
2017,03,2742
2017,03,2904
2017,03,3085
2017,03,3264
2017,03,3190
2017,03,2838
2017,03,2585
2017,03,2495
2017,03,2470
2017,03,2501
2017,03,2559
2017,03,2687
2017,03,2894
2017,03,3111
2017,03,3232
2017,03,3249
2017,03,3092
2017,03,2850
2017,03,2619
2017,03,2505
2017,03,2428
2017,03,2408
2017,03,2439
2017,03,2548
2017,03,2688
2017,03,2909
2017,03,3187
2017,03,3497
2017,03,3476
2017,03,3097
2017,03,2785
2017,03,2652
2017,03,2612
2017,03,2592
2017,03,2640
2017,03,2747
2017,03,2948
2017,03,3140
2017,03,3237
2017,03,3269
2017,03,3074
2017,03,2802
2017,03,2586
2017,03,2455
2017,03,2413
2017,03,2397
2017,03,2429
2017,03,2546
2017,03,2714
2017,03,2958
2017,03,3261
2017,03,3561
2017,03,3550
2017,03,3153
2017,03,2867
2017,03,2721
2017,03,2680
2017,03,2669
2017,03,2709
2017,03,2861
2017,03,3069
2017,03,3271
2017,03,3342
2017,03,3342
2017,03,3193
2017,03,2907
2017,03,2697
2017,02,2567
2017,02,2543
2017,02,2626
2017,02,2721
2017,02,2872
2017,02,2997
2017,02,3167
2017,02,3402
2017,02,3568
2017,02,3454
2017,02,3109
2017,02,2874
2017,02,2784
2017,02,2755
2017,02,2795
2017,02,2859
2017,02,2982
2017,02,3194
2017,02,3455
2017,02,3605
2017,02,3683
2017,02,3667
2017,02,3448
2017,02,3278
2017,02,3144
2017,02,3070
2017,02,3058
2017,02,3075
2017,02,3112
2017,02,3195
2017,02,3287
2017,02,3329
2017,02,3450
2017,02,3389
2017,02,3003
2017,02,2723
2017,02,2621
2017,02,2576
2017,02,2575
2017,02,2619
2017,02,2736
2017,02,2932
2017,02,3130
2017,02,3242
2017,02,3276
2017,02,3132
2017,02,2841
2017,02,2626
2017,02,2492
2017,02,2401
2017,02,2394
2017,02,2524
2017,02,2702
2017,02,2788
2017,02,2791
2017,02,2887
2017,02,2899
2017,02,2812
2017,02,2663
2017,02,2580
2017,02,2555
2017,02,2567
2017,02,2596
2017,02,2664
2017,02,2772
2017,02,2939
2017,02,3087
2017,02,3162
2017,02,3200
2017,02,3092
2017,02,2820
2017,02,2590
2017,02,2472
2017,02,2373
2017,02,2383
2017,02,2477
2017,02,2611
2017,02,2811
2017,02,3060
2017,02,3325
2017,02,3457
2017,02,3346
2017,02,3114
2017,02,2975
2017,02,2885
2017,02,2855
2017,02,2850
2017,02,2889
2017,02,2998
2017,02,3131
2017,02,3260
2017,02,3312
2017,02,3322
2017,02,3157
2017,02,2850
2017,02,2610
2017,02,2493
2017,02,2458
2017,02,2478
2017,02,2559
2017,02,2669
2017,02,2879
2017,02,3147
2017,02,3450
2017,02,3744
2017,02,3668
2017,02,3237
2017,02,2957
2017,02,2816
2017,02,2769
2017,02,2756
2017,02,2800
2017,02,2884
2017,02,3090
2017,02,3287
2017,02,3387
2017,02,3403
2017,02,3219
2017,02,2915
2017,02,2654
2017,02,2500
2017,02,2445
2017,02,2453
2017,02,2489
2017,02,2597
2017,02,2713
2017,02,2902
2017,02,3120
2017,02,3332
2017,02,3243
2017,02,2886
2017,02,2602
2017,02,2476
2017,02,2458
2017,02,2474
2017,02,2538
2017,02,2688
2017,02,2880
2017,02,3146
2017,02,3295
2017,02,3373
2017,02,3270
2017,02,3068
2017,02,2922
2017,02,2834
2017,02,2736
2017,02,2665
2017,02,2627
2017,02,2627
2017,02,2726
2017,02,2846
2017,02,3034
2017,02,3144
2017,02,3066
2017,02,2734
2017,02,2491
2017,02,2406
2017,02,2398
2017,02,2450
2017,02,2514
2017,02,2651
2017,02,2890
2017,02,3118
2017,02,3275
2017,02,3331
2017,02,3223
2017,02,3005
2017,02,2764
2017,02,2625
2017,02,2542
2017,02,2517
2017,02,2508
2017,02,2569
2017,02,2696
2017,02,2850
2017,02,3057
2017,02,3306
2017,02,3222
2017,02,2859
2017,02,2614
2017,02,2499
2017,02,2472
2017,02,2499
2017,02,2558
2017,02,2683
2017,02,2899
2017,02,3132
2017,02,3253
2017,02,3317
2017,02,3173
2017,02,2866
2017,02,2661
2017,02,2552
2017,02,2511
2017,02,2529
2017,02,2602
2017,02,2683
2017,02,2785
2017,02,2878
2017,02,3053
2017,02,3150
2017,02,3054
2017,02,2802
2017,02,2597
2017,02,2522
2017,02,2481
2017,02,2531
2017,02,2589
2017,02,2714
2017,02,2892
2017,02,3098
2017,02,3202
2017,02,3270
2017,02,3189
2017,02,2931
2017,02,2746
2017,02,2664
2017,02,2674
2017,02,2693
2017,02,2783
2017,02,2895
2017,02,2980
2017,02,3011
2017,02,3002
2017,02,2897
2017,02,2779
2017,02,2656
2017,02,2590
2017,02,2549
2017,02,2566
2017,02,2614
2017,02,2666
2017,02,2776
2017,02,2946
2017,02,3098
2017,02,3197
2017,02,3235
2017,02,3216
2017,02,3046
2017,02,2922
2017,02,2877
2017,02,2859
2017,02,2858
2017,02,2861
2017,02,2949
2017,02,3072
2017,02,3061
2017,02,2925
2017,02,2793
2017,02,2647
2017,02,2518
2017,02,2435
2017,02,2415
2017,02,2421
2017,02,2474
2017,02,2567
2017,02,2693
2017,02,2889
2017,02,3065
2017,02,3156
2017,02,3207
2017,02,3165
2017,02,2956
2017,02,2806
2017,02,2750
2017,02,2635
2017,02,2652
2017,02,2655
2017,02,2735
2017,02,2948
2017,02,3024
2017,02,3106
2017,02,3172
2017,02,3082
2017,02,2755
2017,02,2553
2017,02,2462
2017,02,2446
2017,02,2486
2017,02,2563
2017,02,2668
2017,02,2904
2017,02,3117
2017,02,3246
2017,02,3316
2017,02,3223
2017,02,2974
2017,02,2765
2017,02,2642
2017,02,2598
2017,02,2582
2017,02,2568
2017,02,2614
2017,02,2729
2017,02,2894
2017,02,3119
2017,02,3325
2017,02,3247
2017,02,2886
2017,02,2615
2017,02,2521
2017,02,2502
2017,02,2516
2017,02,2594
2017,02,2695
2017,02,2914
2017,02,3138
2017,02,3274
2017,02,3307
2017,02,3245
2017,02,2963
2017,02,2777
2017,02,2612
2017,02,2535
2017,02,2502
2017,02,2530
2017,02,2625
2017,02,2723
2017,02,2861
2017,02,3047
2017,02,3208
2017,02,3127
2017,02,2790
2017,02,2554
2017,02,2466
2017,02,2448
2017,02,2482
2017,02,2550
2017,02,2678
2017,02,2909
2017,02,3120
2017,02,3266
2017,02,3316
2017,02,3241
2017,02,2988
2017,02,2803
2017,02,2681
2017,02,2625
2017,02,2605
2017,02,2598
2017,02,2720
2017,02,2806
2017,02,2938
2017,02,3091
2017,02,3224
2017,02,3120
2017,02,2789
2017,02,2573
2017,02,2486
2017,02,2479
2017,02,2511
2017,02,2581
2017,02,2700
2017,02,2937
2017,02,3170
2017,02,3287
2017,02,3359
2017,02,3290
2017,02,3035
2017,02,2850
2017,02,2783
2017,02,2751
2017,02,2647
2017,02,2638
2017,02,2729
2017,02,2877
2017,02,3017
2017,02,3121
2017,02,3164
2017,02,3063
2017,02,2729
2017,02,2507
2017,02,2430
2017,02,2424
2017,02,2450
2017,02,2523
2017,02,2656
2017,02,2871
2017,02,3075
2017,02,3201
2017,02,3267
2017,02,3198
2017,02,2910
2017,02,2742
2017,02,2709
2017,02,2596
2017,02,2579
2017,02,2630
2017,02,2672
2017,02,2677
2017,02,2764
2017,02,2721
2017,02,2653
2017,02,2560
2017,02,2457
2017,02,2391
2017,02,2377
2017,02,2401
2017,02,2449
2017,02,2534
2017,02,2658
2017,02,2836
2017,02,2988
2017,02,3100
2017,02,3169
2017,02,3159
2017,02,2980
2017,02,2861
2017,02,2745
2017,02,2671
2017,02,2673
2017,02,2677
2017,02,2712
2017,02,2743
2017,02,2783
2017,02,2794
2017,02,2738
2017,02,2634
2017,02,2484
2017,02,2405
2017,02,2394
2017,02,2415
2017,02,2478
2017,02,2572
2017,02,2720
2017,02,2932
2017,02,3109
2017,02,3221
2017,02,3293
2017,02,3303
2017,02,3115
2017,02,2996
2017,02,2891
2017,02,2772
2017,02,2754
2017,02,2732
2017,02,2737
2017,02,2816
2017,02,2887
2017,02,3056
2017,02,3177
2017,02,3067
2017,02,2731
2017,02,2524
2017,02,2454
2017,02,2450
2017,02,2505
2017,02,2581
2017,02,2726
2017,02,2932
2017,02,3140
2017,02,3286
2017,02,3355
2017,02,3310
2017,02,3088
2017,02,2924
2017,02,2811
2017,02,2734
2017,02,2676
2017,02,2650
2017,02,2642
2017,02,2796
2017,02,2933
2017,02,3108
2017,02,3279
2017,02,3168
2017,02,2802
2017,02,2563
2017,02,2472
2017,02,2444
2017,02,2485
2017,02,2560
2017,02,2675
2017,02,2923
2017,02,3154
2017,02,3301
2017,02,3360
2017,02,3303
2017,02,3051
2017,02,2857
2017,02,2719
2017,02,2637
2017,02,2642
2017,02,2633
2017,02,2685
2017,02,2796
2017,02,2945
2017,02,3175
2017,02,3355
2017,02,3276
2017,02,2901
2017,02,2657
2017,02,2541
2017,02,2529
2017,02,2538
2017,02,2605
2017,02,2726
2017,02,2946
2017,02,3192
2017,02,3335
2017,02,3396
2017,02,3342
2017,02,3052
2017,02,2833
2017,02,2699
2017,02,2660
2017,02,2657
2017,02,2689
2017,02,2813
2017,02,2959
2017,02,3078
2017,02,3299
2017,02,3477
2017,02,3388
2017,02,3024
2017,02,2746
2017,02,2637
2017,02,2596
2017,02,2620
2017,02,2685
2017,02,2799
2017,02,3017
2017,02,3276
2017,02,3426
2017,02,3493
2017,02,3428
2017,02,3105
2017,02,2920
2017,02,2840
2017,02,2850
2017,02,2898
2017,02,3014
2017,02,3114
2017,02,3151
2017,02,3188
2017,02,3300
2017,02,3372
2017,02,3226
2017,02,2854
2017,02,2598
2017,02,2469
2017,02,2454
2017,02,2460
2017,02,2537
2017,02,2652
2017,02,2872
2017,02,3094
2017,02,3108
2017,02,3148
2017,02,3107
2017,02,2872
2017,02,2784
2017,02,2710
2017,02,2613
2017,02,2556
2017,02,2559
2017,02,2625
2017,02,2735
2017,02,2896
2017,02,3088
2017,02,3123
2017,02,2977
2017,02,2803
2017,02,2674
2017,02,2622
2017,02,2609
2017,02,2633
2017,02,2681
2017,02,2774
2017,02,2925
2017,02,3071
2017,02,3140
2017,02,3203
2017,02,3174
2017,02,2876
2017,02,2669
2017,02,2532
2017,02,2468
2017,02,2471
2017,02,2543
2017,02,2664
2017,02,2848
2017,02,3064
2017,02,3286
2017,02,3365
2017,02,3182
2017,02,2969
2017,02,2813
2017,02,2749
2017,02,2721
2017,02,2734
2017,02,2776
2017,02,2873
2017,02,3030
2017,02,3178
2017,02,3230
2017,02,3285
2017,02,3235
2017,02,2956
2017,02,2758
2017,02,2676
2017,02,2621
2017,02,2694
2017,02,2778
2017,02,2849
2017,02,3028
2017,02,3216
2017,02,3453
2017,02,3638
2017,02,3503
2017,02,3082
2017,02,2823
2017,02,2697
2017,02,2649
2017,02,2662
2017,02,2712
2017,02,2824
2017,02,3026
2017,02,3240
2017,02,3375
2017,02,3434
2017,02,3361
2017,02,3038
2017,02,2809
2017,02,2664
2017,02,2629
2017,02,2635
2017,02,2703
2017,02,2799
2017,02,2959
2017,02,3224
2017,02,3532
2017,02,3746
